rms,kurtosis,crest,variance,label
0.5994872656737114,6.904949654293147,3.689076345204573,0.35937587877854543,outer
0.5432393494107236,7.565596587662861,4.071049516956078,0.29510378746122234,outer
0.48972731190919916,6.890171898278852,3.9793889809136664,0.2398111494026911,outer
0.6643691628637033,6.663440549712605,4.29272601650684,0.44136711915118615,outer
0.6811014289283734,6.043747584942953,4.187268839661111,0.46388745994534514,outer
0.5608453186906311,6.16916052575566,4.089512660784719,0.314542202874865,outer
0.6083897545085897,6.771038998438125,3.7699254705755454,0.370126848118831,outer
0.4958240314612759,9.515705056481755,4.434152725746245,0.2458220512806142,outer
0.40037710089348216,9.495347911228766,5.001332635926263,0.16028885674959947,outer
0.5892337452515692,7.483864775922914,4.26671035118472,0.3471805915622115,outer
0.6487341432894854,6.7222847111675215,3.8753775274156936,0.4207994776134705,outer
0.6861857662280603,6.899155275156667,4.062146088024036,0.47085015562886495,outer
0.7634503503946768,5.830201124789145,3.651038767015067,0.5828551475286252,outer
0.588974515156328,8.122247196009019,4.270656741297622,0.3468532543772564,outer
0.405843992965967,9.857387551859697,4.886934309778881,0.1646977042718524,outer
0.5539143595712218,7.815453300692645,4.4881841701201965,0.3067885610014144,outer
0.585977164052704,7.853799939347971,4.45466597440629,0.34335779920435006,outer
0.544218940023764,7.90235796891506,4.796474989158791,0.296164149235643,outer
0.6538435633213738,6.730638598446097,3.960614129681849,0.4274605410507747,outer
0.7084267760881477,5.61348926488596,3.6554547949504066,0.5018547071241405,outer
0.5389504580680253,5.974847980927747,3.793013025228951,0.2904674003815137,outer
0.5089769482963765,7.771650363054612,4.625940748411278,0.2590555897113399,outer
0.617032774269462,7.384197488731389,4.48054953160112,0.38070714386477944,outer
0.4865169078962557,11.318450352454185,5.6825279096053745,0.2366818742678198,outer
0.45669470485265307,10.886363297593308,4.848746618196937,0.20857002569839844,outer
0.6849795133113001,6.393951206981256,3.960215763471789,0.46908481895955967,outer
0.7237675194396087,5.803844706855321,3.7479806615143554,0.5238322184110831,outer
0.7079177728805978,6.272822037603364,3.9408861590622544,0.501142641239612,outer
0.7410984948039234,6.433939030454816,3.8707464809916434,0.5491573064526283,outer
0.5621232038384714,10.250713351814497,5.103159540682394,0.3159676989591082,outer
0.4341161153025091,10.515014056268711,5.027968274949711,0.18844844829087704,outer
0.5986545776683306,7.218566172046296,3.646045878451297,0.358383958189956,outer
0.6168806190680505,7.634406059224014,4.443473711441937,0.3805012360508333,outer
0.6721505784004553,6.942805821225339,4.078093364862589,0.4517397656522153,outer
0.7819329534666573,5.2763249976513515,3.167964359660085,0.6114190816931552,outer
0.675575367171169,6.282023905942927,3.6667052242427562,0.45637903591258433,outer
0.4892808030348316,6.528164118261751,4.193832587136357,0.239363274072461,outer
0.5478060146519708,7.3615549095022725,4.362542180902164,0.3000891491687836,outer
0.6317598326467462,7.400906106336637,4.06177922220723,0.3991057132092346,outer
0.4999579107187316,11.071685659947374,5.132569975487839,0.24993741654540028,outer
0.5148427118249898,9.200273647626297,4.897416711930773,0.2650076930404705,outer
0.6963013733435788,5.461053879413719,3.7523537386616397,0.4848308728057692,outer
0.6874051328091668,5.69972145896852,3.8009158453890928,0.47252498755653305,outer
0.6727037962282405,7.226420202130261,4.190039664124349,0.45248350272301713,outer
0.710420426672259,7.002599939103763,3.9675880402661026,0.5046905951876128,outer
0.5599674584675529,9.618307647195492,4.551348737564695,0.31356321562656186,outer
0.3719243654878347,7.354436423491544,4.511548705789996,0.1382752961928408,outer
0.5338305249764658,6.798597205936154,3.97164349235074,0.2849749487723285,outer
0.6416518707097224,6.197644511924926,3.9991607268870553,0.41171662265573483,outer
0.6291450536915548,6.0707552223026955,4.078660313088983,0.39577335580806233,outer
0.6485822011117544,6.440156660248381,3.6220822271767275,0.42063563238652085,outer
0.6063037391609855,7.542360786549297,3.8746554107280984,0.3675738209034294,outer
0.4849038468695882,6.669020282422867,4.358981969225472,0.23512800773821266,outer
0.5171381932738538,6.419683457539331,4.2474701541300295,0.2674203658095816,outer
0.6051233634889465,7.248182186597055,4.216412642319283,0.36616049508566967,outer
0.5471130820967055,8.429049760890564,4.663477959903489,0.299331114178299,outer
0.561243111208825,8.301075965234212,4.857195589471095,0.3149843400488244,outer
0.6384632359634789,6.6688535835838,4.269733025942345,0.4075553751195072,outer
0.5654700622652981,6.135619585087427,3.8987931371315847,0.3197344190458224,outer
0.5755202930804659,6.9799812448732546,3.904797183677061,0.3312172303110755,outer
0.6715875170189715,7.2558933972113575,4.399568090031394,0.4510165973601513,outer
0.5312571452826801,12.237851455583385,5.561704036661354,0.28222873175712293,outer
0.3905011127604314,11.350099529435186,5.395077154331987,0.15249084171202412,outer
0.6115666972033201,6.139450636692613,3.818070866703624,0.37393968732995797,outer
0.6581240791089266,5.259924631505907,3.5479707608125595,0.4330845910574306,outer
0.5912151923562083,6.446968568242915,3.9151575066702065,0.34953540363252794,outer
0.6471655936470393,7.7048825983634925,4.489040090324599,0.41879205691125676,outer
0.61349610229249,8.239777476177794,4.735404648994139,0.37637622041646157,outer
0.4604391991697777,7.534587532287206,4.520032401891558,0.21200306159828705,outer
0.526769618596562,7.047386237117758,4.002523891277135,0.2774414837379942,outer
0.6314139843218389,7.03263504042743,4.414515508236021,0.39867167216795407,outer
0.6270893137513731,8.134300178601729,4.444959856241381,0.39321784461574605,outer
0.664898070670796,7.163270936364878,3.87216765932645,0.44204784424534543,outer
0.6366957210789222,7.003704674105297,3.937171330567355,0.4053736733419444,outer
0.5519651071525349,7.726495243576532,4.3966200153537125,0.3046641459225754,outer
0.6131022584047342,7.716897369472591,4.007212994643337,0.37589349739331923,outer
0.6866636969508948,7.720524787004932,4.383993292269601,0.4714587813127571,outer
0.5333916551837175,12.899446674272081,5.643749788914372,0.28450177509492036,outer
0.5358425605157167,9.640763880147956,4.709274563072002,0.2871154661542672,outer
0.6879059690490777,5.449809540423668,3.6682771391566504,0.47317122283907653,outer
0.6061189902795711,5.588514681053933,3.617893988313678,0.3673768619537526,outer
0.5996152364910595,6.995940019377496,3.7397598146712925,0.35953227675504296,outer
0.695076179271148,7.027861258276949,4.333270917064888,0.48310654156627686,outer
0.6252735060476661,8.075478331560708,4.817017454921979,0.39094825865243393,outer
0.47323402184713503,7.519614793035424,4.275114313620012,0.22394077286921213,outer
