rms,kurtosis,crest,variance,label
0.5445478431735867,7.656905922423838,4.843542127181923,0.29524303749196146,outer
0.6156575099538901,8.680275639845345,4.317083389670002,0.377940912894291,outer
0.7577742654404385,6.968627147837663,3.7491249681532866,0.5730617117832766,outer
0.7159117548446587,7.3549970125668205,3.9683528026178174,0.5112468098224603,outer
0.7133218434949323,6.741248292997396,4.069293257352445,0.507752035556553,outer
0.7372775280994649,6.2313453690234,4.010328995544642,0.5424307438308557,outer
0.5371597576587241,10.158824597110934,5.504368870517414,0.2874053071143543,outer
0.48277179944298027,10.428086632651748,4.604504141715301,0.23185967943423957,outer
0.7021190471728134,8.412441577558004,5.052680520935213,0.4916226221043836,outer
0.6856417194477116,8.42046532994287,5.174106435461836,0.46870997690128113,outer
0.7684856166598435,6.0251044661592195,3.61919006462187,0.5896791777423291,outer
0.8722295470074304,5.38065745460991,3.610995724822347,0.759679451219852,outer
0.6533131488819295,8.040900795867136,4.820991542228673,0.425376891272573,outer
0.5550332130059121,8.427100210920868,4.294761957762784,0.3072100463390667,outer
0.6555789123350398,7.103911278286905,3.636077188767593,0.42866672398340133,outer
0.62924452859664,7.085492903260692,3.6327186952395016,0.3946266899396381,outer
0.6743153259759279,7.465141249040929,4.561835020660211,0.45289723182035824,outer
0.817200667464798,6.230650477598001,3.799989055403139,0.666336098890301,outer
0.7272221179943985,6.96337249243322,4.270158340276547,0.5280941135510673,outer
0.5385640245011148,6.96895781304108,4.040036956582391,0.28913765847455714,outer
0.6456624258531442,7.508032289835875,3.781232888681636,0.41569725736092,outer
0.6948971542581043,6.755311393140784,3.5133256550103287,0.4816418168646918,outer
0.5053978363291717,10.261988927125715,4.5164808713986995,0.2542626292423185,outer
0.6633222416102466,10.56030136693539,4.600092866339527,0.4386097323196587,outer
0.8164140088940501,5.811040327416076,3.7374957785638467,0.6653896840788889,outer
0.7346057258700303,6.300398629971406,4.276990208396726,0.538666844702081,outer
0.7619877862548267,8.067096450319813,4.363648821321243,0.5792999367601824,outer
0.7513262193880025,7.713862858634671,4.425570437371804,0.5633173069280105,outer
0.579970045012307,9.617448883605425,4.640843303000589,0.33530613258079345,outer
0.501689033725598,9.618048776890792,4.95216188090909,0.25052949062319224,outer
0.7427851419529481,6.608202522739166,4.121644247383449,0.5507212386597974,outer
0.7674436350130075,5.530071913449404,3.9892129763166517,0.5877441990603391,outer
0.7249155200715336,6.76899663201263,3.979564271860241,0.5242031510189288,outer
0.7728799169029942,7.319940282067845,4.0777972560234215,0.5962373796719413,outer
0.6219459414936612,8.921142745686984,5.067397974677194,0.3857108733657557,outer
0.5129627768495356,8.858125485938203,4.635120360420918,0.2619897325314688,outer
0.6566146798455197,7.546600332720132,4.407741728210876,0.42948176126686516,outer
0.6938359396284492,6.917433510898825,4.1712856864756995,0.48019153559709415,outer
0.6552861615887038,7.297832657848595,4.306369425145471,0.4286068088502982,outer
0.7029627235835347,7.297137744491084,4.253461172209574,0.4930092886014069,outer
0.6544684622853993,7.52331351987479,4.568630610252164,0.42717143452160666,outer
0.6686935250638797,8.291337247742195,4.515774339427324,0.44606980389331075,outer
0.7660311345459595,6.992445647560079,3.9419664884402685,0.5856812986396259,outer
0.7482818407136184,6.918615080178827,4.351317909984814,0.5585165118791451,outer
0.6809563986355421,7.455752424594442,4.781528129693389,0.46218751494967164,outer
0.6795962110967485,6.612664092504429,3.629474980100627,0.46096562328372653,outer
0.6755653509300591,6.729380179106498,3.651130777131923,0.45547163411054575,outer
0.5713651934311444,7.479328047836474,3.872781506368753,0.3252469357638692,outer
0.6828320960870208,9.741497845731088,5.114515426153367,0.4651681973328968,outer
0.7775087536578507,8.077879525032172,4.49172472019373,0.6033313615220963,outer
0.7053385445153991,7.229289492474817,4.263890652375456,0.4961327584127846,outer
0.6913403792564594,5.718052252805163,3.2976188198790517,0.476968221277292,outer
